grain_id,phi1,Phi,phi2,x,y,area,diameter,hkl,uvw,nearest_component,angle_to_nearest_component_deg,hkl_int,uvw_int
1312,240.008,15.256,108.14,9877.03,147.281,288.0,19.15,(-7-4-28),[204-5],Other/Random,19.3,"-7,-4,-28","20,4,-5"
1313,224.906,48.254,124.67,11053.09,187.922,4131.0,72.52,(445),[0-97],Other/Random,32.63,"4,4,5","0,-9,7"
1314,224.012,50.766,129.7,11071.12,160.886,630.0,28.32,(494856),[4-3627],Other/Random,35.0,"49,48,56","4,-36,27"
1315,134.356,41.353,236.45,12698.57,173.809,2538.0,56.85,(558),[30-2],Other/Random,30.14,"5,5,8","3,0,-2"
1316,187.728,16.668,197.92,12772.57,157.602,792.0,31.76,(207),[4-9-1],Other/Random,25.49,"2,0,7","4,-9,-1"
1317,190.279,19.921,183.63,12991.0,142.0,27.0,5.86,(27872),[1-40],Other/Random,24.26,"27,8,72","1,-4,0"
1318,27.481,27.418,314.22,13933.29,145.286,63.0,8.96,(16936),[28-3],Other/Random,32.87,"16,9,36","2,8,-3"
1319,28.833,46.214,328.09,14219.77,165.254,1278.0,40.34,(16918),[-763-27],Other/Random,23.51,"16,9,18","-7,63,-27"
1320,204.019,32.19,124.34,904.58,159.5,324.0,20.31,(16728),[-9-1810],Other/Random,34.78,"16,7,28","-9,-18,10"
1321,290.189,9.514,52.41,1286.73,181.573,3915.0,70.6,(3218),[-2173],Other/Random,19.81,"3,2,18","-21,7,3"
1322,183.026,44.614,167.06,1695.04,165.101,1341.0,41.32,(110),[001],Goss {110}<001>,11.01,"1,1,0","0,0,1"
1323,154.096,49.537,222.16,2634.47,161.876,873.0,33.34,(212),[-27455],Other/Random,31.13,"2,1,2","-27,45,5"
1324,188.437,17.548,173.18,2805.39,157.258,279.0,18.85,(103),[0-10],Other/Random,17.62,"1,0,3","0,-1,0"
1325,163.698,30.107,180.08,2829.29,158.135,936.0,34.52,(-10-3-18),[2-70],Other/Random,22.0,"-10,-3,-18","2,-7,0"
1326,216.353,26.19,127.84,4338.86,172.764,3321.0,65.03,(141035),[-16-7227],Other/Random,30.52,"14,10,35","-16,-72,27"
1327,190.503,47.008,148.8,4793.98,178.945,2943.0,61.21,(-5-1-5),[-276314],Other/Random,25.12,"-5,-1,-5","-27,63,14"
1328,199.988,27.163,195.6,6159.12,193.658,9837.0,111.91,(316),[14-21-3],Other/Random,28.72,"3,1,6","14,-21,-3"
1329,179.33,36.132,211.44,6747.66,170.64,1800.0,47.87,(-50-7),[-4-83],Other/Random,32.15,"-5,0,-7","-4,-8,3"
1330,175.361,40.156,212.86,7171.98,170.565,2853.0,60.27,(-15-2-18),[-2-52],Other/Random,29.99,"-15,-2,-18","-2,-5,2"
1331,228.14,46.944,116.42,10872.35,184.733,3303.0,64.85,(-28-25-35),[728-63],Other/Random,30.01,"-28,-25,-35","72,8,-63"
1332,239.223,48.546,128.74,11093.79,176.101,2133.0,52.11,(-7-4-7),[72-27-56],Other/Random,28.41,"-7,-4,-7","72,-27,-56"
1333,101.139,43.066,235.36,11137.42,183.134,3825.0,69.79,(16318),[40-25-32],Other/Random,27.77,"16,3,18","40,-25,-32"
1334,205.301,39.123,136.41,11409.11,177.448,2349.0,54.69,(9412),[-2-105],Other/Random,30.34,"9,4,12","-2,-10,5"
1335,278.397,5.279,41.22,12335.63,181.438,3285.0,64.67,(001),[110],Rotated Cube {001}<110>,7.01,"0,0,1","1,1,0"
1336,277.633,4.549,56.27,12526.66,190.219,4563.0,76.22,(109),[-1892],Other/Random,19.44,"1,0,9","-18,9,2"
1337,196.201,23.479,184.74,12985.69,166.183,1872.0,48.82,(24756),[3-80],Other/Random,29.54,"24,7,56","3,-8,0"
1338,195.492,34.401,149.06,13829.2,176.293,2367.0,54.9,(416),[-7-3510],Other/Random,23.77,"4,1,6","-7,-35,10"
1339,190.841,6.867,127.64,14193.0,156.675,720.0,30.28,(001),[110],Rotated Cube {001}<110>,7.7,"0,0,1","1,1,0"
1340,310.283,29.438,68.53,15459.91,179.59,3816.0,69.7,(242156),[-63-1835],Other/Random,30.41,"24,21,56","-63,-18,35"
1341,349.568,30.233,43.7,16653.57,167.094,477.0,24.64,(-36-7-63),[3563-27],Other/Random,32.38,"-36,-7,-63","35,63,-27"
1342,185.824,21.407,171.4,16690.67,172.067,3240.0,64.23,(205),[0-10],Other/Random,21.58,"2,0,5","0,-1,0"
1343,267.764,6.271,115.1,334.63,152.829,315.0,20.03,(-10-9),[63-27-7],Other/Random,23.0,"-1,0,-9","63,-27,-7"
1344,2.561,44.445,358.9,2525.93,186.32,6327.0,89.75,(110),[001],Goss {110}<001>,2.02,"1,1,0","0,0,1"
1345,37.996,43.14,320.71,2584.79,158.838,333.0,20.59,(211628),[-18-4],Other/Random,28.6,"21,16,28","-1,8,-4"
1346,304.422,18.424,41.93,2889.5,161.761,1692.0,46.41,(10735),[-631814],Other/Random,22.89,"10,7,35","-63,18,14"
1347,182.725,27.39,198.05,4446.0,148.5,36.0,6.77,(102),[7-21-3],Other/Random,26.84,"1,0,2","7,-21,-3"
1348,218.842,19.776,126.91,4486.04,196.715,10270.0,114.35,(181463),[-14-6318],Other/Random,24.33,"18,14,63","-14,-63,18"
1349,138.961,53.419,214.91,5263.8,148.8,90.0,10.7,(878),[-59-3],Other/Random,32.64,"8,7,8","-5,9,-3"
1350,69.345,26.479,249.3,5539.75,167.157,1665.0,46.04,(-8-3-18),[-8-85],Other/Random,26.72,"-8,-3,-18","-8,-8,5"
1351,39.782,19.18,300.49,5967.31,163.276,783.0,31.57,(9836),[13-1],Other/Random,27.45,"9,8,36","1,3,-1"
1352,314.105,32.332,54.2,6835.5,154.826,414.0,22.96,(449),[-18-29],Other/Random,29.66,"4,4,9","-18,-2,9"
1353,321.817,17.3,62.76,7307.72,179.281,1314.0,40.9,(-5-4-20),[37-2],Other/Random,26.71,"-5,-4,-20","3,7,-2"
1354,28.868,15.692,311.52,8875.43,164.921,684.0,29.51,(7428),[39-2],Other/Random,25.07,"7,4,28","3,9,-2"
1355,178.556,17.009,204.61,10234.22,157.781,576.0,27.08,(-20-7),[-16-405],Other/Random,27.61,"-2,0,-7","-16,-40,5"
1356,257.973,35.416,73.88,11483.27,177.729,2520.0,56.64,(-5-1-7),[7245-56],Other/Random,28.13,"-5,-1,-7","72,45,-56"
1357,222.758,4.696,116.28,12672.0,151.125,72.0,9.57,(119),[-27-728],Other/Random,21.48,"1,1,9","-27,-72,8"
1358,5.201,45.207,321.45,12847.52,169.681,819.0,32.29,(-9-1-9),[5-9-4],Other/Random,35.07,"-9,-1,-9","5,-9,-4"
1359,186.648,34.115,191.97,12940.16,173.89,1476.0,43.35,(619),[16-56-7],Other/Random,20.69,"6,1,9","16,-56,-7"
1360,234.177,1.905,163.35,15387.82,169.926,2916.0,60.93,(001),[110],Rotated Cube {001}<110>,7.71,"0,0,1","1,1,0"
1361,10.913,41.213,323.87,16082.75,184.096,6975.0,94.24,(36742),[39-4],Other/Random,29.34,"36,7,42","3,9,-4"
1362,5.265,44.024,328.29,807.95,188.48,3996.0,71.33,(919),[515-6],Other/Random,28.21,"9,1,9","5,15,-6"
1363,26.703,39.761,309.67,917.17,166.724,783.0,31.57,(638),[1035-21],Other/Random,35.56,"6,3,8","10,35,-21"
1364,212.0,49.3,130.05,3368.44,168.447,1449.0,42.95,(858),[-7-6345],Other/Random,36.42,"8,5,8","-7,-63,45"
1365,197.911,36.743,131.88,3547.83,173.906,2007.0,50.55,(451463),[-4-95],Other/Random,37.25,"45,14,63","-4,-9,5"
1366,179.993,35.615,153.31,4103.0,154.0,54.0,8.29,(-50-7),[14-35-10],Other/Random,28.27,"-5,0,-7","14,-35,-10"
1367,159.671,41.418,184.79,5270.65,154.059,153.0,13.96,(-35-12-42),[18-637],Other/Random,17.52,"-35,-12,-42","18,-63,7"
1368,178.967,16.54,163.86,5647.23,172.259,3087.0,62.69,(-20-7),[18-63-7],Other/Random,23.8,"-2,0,-7","18,-63,-7"
1369,93.591,5.861,233.8,6947.78,185.323,2952.0,61.31,(001),[110],Rotated Cube {001}<110>,13.7,"0,0,1","1,1,0"
1370,90.758,32.23,300.98,8663.7,156.0,90.0,10.7,(508),[5640-35],Other/Random,34.0,"5,0,8","56,40,-35"
1371,11.335,23.971,334.66,8771.07,199.763,9081.0,107.53,(27763),[418-3],Other/Random,26.97,"27,7,63","4,18,-3"
1372,313.692,42.677,63.64,9505.28,168.95,1080.0,37.08,(161524),[-18-314],Other/Random,30.52,"16,15,24","-18,-3,14"
1373,148.758,51.697,226.07,9849.92,177.503,3330.0,65.11,(402745),[-230],Other/Random,34.59,"40,27,45","-2,3,0"
1374,200.933,50.79,137.75,10133.67,190.642,3618.0,67.87,(-7-3-8),[-15244],Other/Random,32.52,"-7,-3,-8","-15,24,4"
1375,240.254,46.693,110.19,10696.37,186.017,1638.0,45.67,(-16-9-18),[90-8],Other/Random,21.3,"-16,-9,-18","9,0,-8"
1376,149.159,46.487,223.69,10759.75,163.744,387.0,22.2,(-8-5-9),[0-74],Other/Random,30.95,"-8,-5,-9","0,-7,4"
1377,27.819,40.469,316.69,11768.23,183.66,2700.0,58.63,(15820),[214-7],Other/Random,29.69,"15,8,20","2,14,-7"
1378,18.319,48.282,322.46,12279.52,159.13,207.0,16.23,(-8-3-9),[7-14-2],Other/Random,28.36,"-8,-3,-9","7,-14,-2"
1379,189.924,19.769,186.12,13008.75,156.25,108.0,11.73,(319),[2-70],Other/Random,25.41,"3,1,9","2,-7,0"
1380,176.68,30.527,209.06,13191.6,151.8,45.0,7.57,(-30-5),[-14-3510],Other/Random,30.12,"-3,0,-5","-14,-35,10"
1381,216.401,51.456,138.67,13896.61,188.451,6300.0,89.56,(-4-3-4),[-2135-5],Other/Random,32.16,"-4,-3,-4","-21,35,-5"
1382,124.254,51.14,238.35,16738.02,169.418,990.0,35.5,(-3-2-3),[163-18],Other/Random,27.29,"-3,-2,-3","16,3,-18"
1383,232.347,51.257,132.22,17001.16,197.552,6201.0,88.86,(-4-3-4),[12-4-9],Other/Random,32.83,"-4,-3,-4","12,-4,-9"
1384,344.073,32.724,347.81,591.38,180.301,3321.0,65.03,(-15-4-24),[-481],Other/Random,29.22,"-15,-4,-24","-4,8,1"
1385,326.449,47.303,54.9,1756.72,175.554,1008.0,35.82,(-40-27-45),[945-35],Other/Random,39.34,"-40,-27,-45","9,45,-35"
1386,180.37,14.33,209.29,2170.9,171.132,612.0,27.91,(104),[35-63-9],Other/Random,20.96,"1,0,4","35,-63,-9"
1387,336.498,37.878,43.53,3175.0,178.64,1350.0,41.46,(-15-7-21),[14-2],Other/Random,30.8,"-15,-7,-21","1,4,-2"
1388,232.02,45.543,124.02,3225.45,191.124,5301.0,82.15,(-32-25-40),[36-4-27],Other/Random,27.57,"-32,-25,-40","36,-4,-27"
1389,334.027,23.631,46.7,3455.44,183.897,1836.0,48.35,(-2-1-5),[13-1],Other/Random,31.34,"-2,-1,-5","1,3,-1"
1390,206.537,28.138,136.56,3984.54,159.964,252.0,17.91,(214),[-3-124],Other/Random,31.42,"2,1,4","-3,-12,4"
1391,46.012,22.158,274.46,4387.51,174.78,1593.0,45.04,(-2-2-7),[-10-85],Other/Random,22.82,"-2,-2,-7","-10,-8,5"
1392,134.15,41.147,205.49,4441.2,155.4,45.0,7.57,(252440),[6-3-2],Other/Random,32.28,"25,24,40","6,-3,-2"
1393,160.353,23.309,174.83,5026.9,227.493,17720.0,150.21,(-14-5-35),[4-90],Other/Random,30.74,"-14,-5,-35","4,-9,0"
1394,32.255,13.022,346.6,7112.43,165.529,612.0,27.91,(8540),[-130],Other/Random,22.88,"8,5,40","-1,3,0"
1395,199.332,25.257,183.82,7355.51,174.879,1044.0,36.46,(8318),[3-70],Other/Random,29.93,"8,3,18","3,-7,0"
1396,173.671,43.041,207.46,8156.83,172.963,1458.0,43.09,(-8-1-9),[-3-124],Other/Random,23.4,"-8,-1,-9","-3,-12,4"
1397,352.111,16.554,350.4,8992.5,153.0,18.0,4.79,(-20-7),[-270],Other/Random,24.04,"-2,0,-7","-2,7,0"
1398,57.312,40.185,311.69,9014.07,177.252,2250.0,53.52,(-45-28-63),[-724],Other/Random,28.28,"-45,-28,-63","-7,2,4"
1399,337.685,52.44,49.77,9312.58,173.007,1386.0,42.01,(251230),[28-36-9],Other/Random,39.27,"25,12,30","28,-36,-9"
1400,37.473,44.074,306.51,9343.44,170.59,1053.0,36.62,(352745),[19-6],Other/Random,36.24,"35,27,45","1,9,-6"
1401,333.27,50.211,39.75,9380.71,208.196,7047.0,94.72,(16918),[4-70],Other/Random,29.52,"16,9,18","4,-7,0"
1402,226.372,32.331,123.06,10787.35,161.217,207.0,16.23,(-4-4-9),[182-9],Other/Random,29.46,"-4,-4,-9","18,2,-9"
1403,184.537,31.238,188.14,12279.59,169.987,693.0,29.7,(305),[9-45-5],Other/Random,18.28,"3,0,5","9,-45,-5"
1404,221.772,52.436,133.87,12465.0,156.0,27.0,5.86,(878),[7-4230],Other/Random,36.41,"8,7,8","7,-42,30"
1405,126.269,53.325,223.42,13161.14,175.763,2160.0,52.44,(-32-27-36),[4528-63],Other/Random,36.0,"-32,-27,-36","45,28,-63"
1406,171.852,26.121,209.86,13204.5,164.526,342.0,20.87,(-9-2-18),[-4-123],Other/Random,30.13,"-9,-2,-18","-4,-12,3"
1407,152.178,49.89,219.75,13402.24,176.311,1332.0,41.18,(212),[-590],Other/Random,29.39,"2,1,2","-5,9,0"
1408,26.003,9.816,351.73,13967.57,184.94,3312.0,64.94,(3218),[-130],Other/Random,20.25,"3,2,18","-1,3,0"
1409,24.271,26.12,357.44,15312.88,183.988,3663.0,68.29,(20945),[-250],Other/Random,29.07,"20,9,45","-2,5,0"
1410,357.785,31.1,329.94,16296.56,184.764,4086.0,72.13,(-30-5),[-356318],Other/Random,33.54,"-3,0,-5","-35,63,18"
1411,141.418,32.783,233.44,16912.72,159.429,126.0,12.67,(-5-4-10),[-1-63],Other/Random,33.89,"-5,-4,-10","-1,-6,3"
1412,232.062,53.255,137.02,17177.66,183.861,3483.0,66.59,(979),[53-7],Other/Random,36.46,"9,7,9","5,3,-7"
1413,217.736,43.847,144.3,17230.0,165.613,837.0,32.65,(151220),[3-188],Other/Random,27.44,"15,12,20","3,-18,8"
1414,228.627,54.576,138.92,17257.6,169.688,576.0,27.08,(878),[106-15],Other/Random,38.65,"8,7,8","10,6,-15"
1415,22.825,13.111,307.52,389.42,174.205,792.0,31.76,(219),[2545-9],Other/Random,20.16,"2,1,9","25,45,-9"
1416,358.876,42.51,345.1,1727.83,174.344,1098.0,37.39,(-80-9),[-4183],Other/Random,15.93,"-8,0,-9","-4,18,3"
1417,158.42,40.939,214.38,2363.88,177.754,1791.0,47.75,(-12-5-15),[-5-4518],Other/Random,23.9,"-12,-5,-15","-5,-45,18"
1418,151.406,49.95,220.73,3088.5,175.355,558.0,26.65,(959),[-470],Other/Random,30.1,"9,5,9","-4,7,0"
1419,168.667,41.183,173.53,4423.21,171.911,1008.0,35.82,(-36-7-42),[18-63-7],Other/Random,17.08,"-36,-7,-42","18,-63,-7"
1420,304.998,25.649,51.13,4831.74,167.7,450.0,23.94,(141035),[-813],Other/Random,25.93,"14,10,35","-8,1,3"
1421,54.213,53.539,305.86,5426.4,183.204,2115.0,51.89,(564563),[-32-936],Other/Random,30.57,"56,45,63","-32,-9,36"
1422,321.209,43.479,62.18,5447.47,165.118,459.0,24.17,(-15-12-20),[1035-28],Other/Random,36.5,"-15,-12,-20","10,35,-28"
1423,178.977,32.696,205.85,7136.58,180.442,1404.0,42.28,(-50-8),[-3-82],Other/Random,27.87,"-5,0,-8","-3,-8,2"
1424,163.698,4.988,217.89,7213.43,182.222,1422.0,42.55,(-10-9),[-18-455],Other/Random,22.15,"-1,0,-9","-18,-45,5"
1425,174.649,29.388,148.29,8292.15,186.785,2853.0,60.27,(-50-9),[2-3-1],Other/Random,30.42,"-5,0,-9","2,-3,-1"
1426,0.302,35.053,350.32,8673.65,179.938,1728.0,46.91,(110),[001],Goss {110}<001>,13.71,"1,1,0","0,0,1"
1427,328.72,31.435,60.05,8742.95,171.2,540.0,26.22,(-3-2-6),[49-5],Other/Random,35.28,"-3,-2,-6","4,9,-5"
1428,193.531,25.434,145.13,9544.03,188.267,3609.0,67.79,(419),[-4-123],Other/Random,31.49,"4,1,9","-4,-12,3"
1429,216.821,51.356,129.55,10242.11,206.283,6210.0,88.92,(-4-3-4),[-340],Other/Random,37.56,"-4,-3,-4","-3,4,0"
1430,211.742,14.715,131.6,10772.4,157.2,45.0,7.57,(14963),[-10-357],Other/Random,22.19,"14,9,63","-10,-35,7"
1431,280.095,34.504,94.43,11537.1,194.0,4617.0,76.67,(16324),[-7-25],Other/Random,17.33,"16,3,24","-7,-2,5"
1432,188.353,29.791,153.92,11936.64,185.705,2835.0,60.08,(36763),[-9-368],Other/Random,25.08,"36,7,63","-9,-36,8"
1433,312.337,52.445,46.67,12205.12,213.404,11450.0,120.73,(878),[-28720],Other/Random,35.36,"8,7,8","-28,7,20"
1434,111.703,48.806,224.98,12476.67,164.0,405.0,22.71,(-40-18-45),[4945-63],Other/Random,34.1,"-40,-18,-45","49,45,-63"
1435,234.429,44.961,140.12,12497.78,165.375,360.0,21.41,(-28-20-35),[9-4-5],Other/Random,34.86,"-28,-20,-35","9,-4,-5"
1436,325.741,58.341,45.66,13207.95,196.576,2862.0,60.37,(9812),[7-91],Other/Random,37.94,"9,8,12","7,-9,1"
1437,120.542,11.234,251.11,16809.85,198.363,3573.0,67.45,(3218),[51-1],Other/Random,16.17,"3,2,18","5,1,-1"
1438,115.99,48.931,220.75,330.67,179.564,1485.0,43.48,(-2-1-2),[22-3],Other/Random,36.68,"-2,-1,-2","2,2,-3"
1439,211.447,45.647,132.74,1953.72,186.94,3618.0,67.87,(634072),[-8-7245],Other/Random,33.24,"63,40,72","-8,-72,45"
1440,321.977,56.364,40.99,1998.08,176.961,693.0,29.7,(151418),[6-92],Other/Random,35.07,"15,14,18","6,-9,2"
1441,329.563,52.564,50.07,3109.46,166.865,333.0,20.59,(402745),[7-9-1],Other/Random,37.98,"40,27,45","7,-9,-1"
1442,192.937,37.639,136.21,3872.46,210.257,8424.0,103.57,(9212),[-8-189],Other/Random,35.79,"9,2,12","-8,-18,9"
1443,308.346,56.696,37.39,3964.51,200.606,4590.0,76.45,(-25-24-30),[-6-59],Other/Random,41.1,"-25,-24,-30","-6,-5,9"
1444,213.492,22.767,138.76,4009.28,171.0,675.0,29.32,(329),[-4-369],Other/Random,24.03,"3,2,9","-4,-36,9"
1445,201.593,18.68,141.09,4106.22,179.931,2340.0,54.58,(8324),[-18-6314],Other/Random,25.42,"8,3,24","-18,-63,14"
1446,206.467,2.945,178.17,4227.39,180.352,1611.0,45.29,(001),[4-90],Other/Random,20.57,"0,0,1","4,-9,0"
1447,83.056,46.5,315.79,5254.68,216.712,7020.0,94.54,(818),[-49-6354],Other/Random,41.26,"8,1,8","-49,-63,54"
1448,194.095,24.008,145.42,5276.38,169.655,783.0,31.57,(27763),[-4-123],Other/Random,31.46,"27,7,63","-4,-12,3"
1449,167.125,43.184,213.96,6524.7,165.9,90.0,10.7,(-40-9-45),[-14-6327],Other/Random,26.3,"-40,-9,-45","-14,-63,27"
1450,216.125,39.221,117.24,7394.59,194.917,3564.0,67.36,(436),[-21-5640],Other/Random,38.37,"4,3,6","-21,-56,40"
1451,356.631,35.988,349.02,8478.6,181.397,1314.0,40.9,(-50-7),[-291],Other/Random,16.41,"-5,0,-7","-2,9,1"
1452,45.322,46.822,318.34,9988.69,177.156,1215.0,39.33,(-3-3-4),[-28716],Other/Random,33.45,"-3,-3,-4","-28,7,16"
1453,199.299,31.028,143.65,10186.19,234.833,7875.0,100.13,(20735),[-2-93],Other/Random,27.71,"20,7,35","-2,-9,3"
1454,183.554,26.418,163.78,10451.0,161.5,54.0,8.29,(102),[-8-405],Other/Random,22.9,"1,0,2","-8,-40,5"
1455,224.843,25.453,124.44,10778.32,181.446,990.0,35.5,(113),[-8-5621],Other/Random,27.58,"1,1,3","-8,-56,21"
1456,55.9,57.192,325.92,11711.08,205.583,6516.0,91.08,(769),[-14-1521],Other/Random,44.34,"7,6,9","-14,-15,21"
1457,159.981,16.782,222.56,12409.64,187.147,2331.0,54.48,(-18-7-63),[-18-4510],Other/Random,27.97,"-18,-7,-63","-18,-45,10"
1458,2.835,40.074,353.28,13588.58,180.572,1935.0,49.64,(110),[001],Goss {110}<001>,7.02,"1,1,0","0,0,1"
1459,206.958,14.927,120.01,14195.16,210.955,4608.0,76.6,(218),[-35-5616],Other/Random,19.11,"2,1,8","-35,-56,16"
1460,325.653,43.145,53.17,14321.31,180.188,1584.0,44.91,(-7-5-9),[16-4],Other/Random,36.67,"-7,-5,-9","1,6,-4"
1461,129.928,43.81,214.48,15727.23,187.744,2772.0,59.41,(658),[9-4-4],Other/Random,34.55,"6,5,8","9,-4,-4"
1462,315.093,54.031,46.12,16767.04,170.468,711.0,30.09,(-1-1-1),[-14-3],Other/Random,37.46,"-1,-1,-1","-1,4,-3"
1463,267.407,21.647,97.27,423.34,180.707,1413.0,42.42,(-20-5),[45-5-18],Other/Random,22.14,"-2,0,-5","45,-5,-18"
1464,23.141,34.739,313.76,1095.55,169.091,297.0,19.45,(351656),[26-3],Other/Random,33.4,"35,16,56","2,6,-3"
1465,169.344,36.184,215.24,2302.82,178.786,756.0,31.03,(-5-1-7),[-8-249],Other/Random,29.29,"-5,-1,-7","-8,-24,9"
1466,180.408,42.674,221.79,2439.2,205.915,3906.0,70.52,(809),[10-15-9],Other/Random,42.15,"8,0,9","10,-15,-9"
1467,0.213,39.859,351.29,5340.87,181.761,1656.0,45.92,(110),[001],Goss {110}<001>,9.98,"1,1,0","0,0,1"
1468,202.217,24.077,137.02,6035.09,206.758,5013.0,79.89,(12530),[-7-216],Other/Random,31.69,"12,5,30","-7,-21,6"
1469,216.994,24.307,155.53,7514.48,169.565,207.0,16.23,(211656),[3-122],Other/Random,27.3,"21,16,56","3,-12,2"
1470,156.812,42.457,190.35,8633.77,180.039,1386.0,42.01,(-20-9-24),[16-567],Other/Random,17.42,"-20,-9,-24","16,-56,7"
1471,3.345,30.095,345.42,8715.26,175.581,837.0,32.65,(407),[424-3],Other/Random,19.16,"4,0,7","4,24,-3"
1472,322.093,48.089,59.15,9280.81,210.234,5319.0,82.29,(-21-16-24),[16-5],Other/Random,37.8,"-21,-16,-24","1,6,-5"
1473,347.617,15.54,40.09,9712.2,221.236,14950.0,137.96,(-18-7-63),[510-2],Other/Random,23.21,"-18,-7,-63","5,10,-2"
1474,222.122,40.544,119.52,9916.51,194.364,3564.0,67.36,(353256),[-7-3525],Other/Random,32.91,"35,32,56","-7,-35,25"
1475,318.036,53.77,47.4,10369.68,197.391,1728.0,46.91,(989),[9-122],Other/Random,37.78,"9,8,9","9,-12,2"
1476,56.355,55.4,326.04,14001.0,166.636,99.0,11.23,(546),[-35-4056],Other/Random,43.58,"5,4,6","-35,-40,56"
1477,277.45,3.215,127.51,14106.43,171.474,513.0,25.56,(001),[110],Rotated Cube {001}<110>,3.22,"0,0,1","1,1,0"
1478,234.994,7.98,149.81,15052.53,194.072,5175.0,81.17,(-1-1-9),[9-4-1],Other/Random,21.7,"-1,-1,-9","9,-4,-1"
1479,58.367,37.213,320.55,15602.25,183.805,1980.0,50.21,(-10-6-15),[-944],Other/Random,34.23,"-10,-6,-15","-9,4,4"
1480,328.233,38.643,48.95,15689.29,170.447,342.0,20.87,(-14-9-21),[318-10],Other/Random,33.11,"-14,-9,-21","3,18,-10"
1481,355.946,34.645,322.29,16244.82,184.188,1341.0,41.32,(-20-3),[-273616],Other/Random,34.79,"-2,0,-3","-27,36,16"
1482,46.966,56.574,316.15,16901.5,188.78,2943.0,61.21,(-8-8-9),[49-12],Other/Random,39.08,"-8,-8,-9","4,9,-12"
1483,147.231,44.892,220.64,17080.33,196.578,2430.0,55.62,(-15-10-18),[0-21],Other/Random,28.6,"-15,-10,-18","0,-2,1"
1484,183.674,32.586,211.67,1874.43,181.185,1458.0,43.09,(508),[9-15-5],Other/Random,33.95,"5,0,8","9,-15,-5"
1485,167.193,41.917,208.71,2349.46,210.379,4347.0,74.4,(-35-8-40),[-1-62],Other/Random,21.5,"-35,-8,-40","-1,-6,2"
1486,10.433,43.771,349.62,2609.62,205.259,5364.0,82.64,(110),[001],Goss {110}<001>,7.95,"1,1,0","0,0,1"
1487,209.127,23.646,134.8,4680.46,180.796,882.0,33.51,(271672),[-7-288],Other/Random,28.53,"27,16,72","-7,-28,8"
1488,356.203,37.512,357.07,5597.29,171.529,153.0,13.96,(110),[001],Goss {110}<001>,9.79,"1,1,0","0,0,1"
1489,27.338,49.514,329.32,6238.95,171.75,180.0,15.14,(-2-1-2),[27-637],Other/Random,23.66,"-2,-1,-2","27,-63,7"
1490,198.722,28.278,130.98,6273.67,192.973,1971.0,50.1,(316),[-7-146],Other/Random,31.8,"3,1,6","-7,-14,6"
1491,223.516,50.53,134.7,6315.85,187.685,1971.0,50.1,(212024),[3-1510],Other/Random,35.62,"21,20,24","3,-15,10"
1492,29.74,47.801,318.97,6349.39,177.0,234.0,17.26,(959),[09-5],Other/Random,29.54,"9,5,9","0,9,-5"
1493,166.613,47.405,223.84,6662.22,175.571,378.0,21.94,(414),[-583],Other/Random,35.91,"4,1,4","-5,8,3"
1494,159.701,31.796,229.67,6841.75,195.234,2772.0,59.41,(-36-14-63),[-8-189],Other/Random,35.34,"-36,-14,-63","-8,-18,9"
1495,175.623,18.778,208.05,7329.85,191.066,954.0,34.85,(-10-3),[-12-305],Other/Random,28.34,"-1,0,-3","-12,-30,5"
1496,174.437,7.777,143.32,7981.34,185.346,990.0,35.5,(001),[110],Rotated Cube {001}<110>,8.25,"0,0,1","1,1,0"
1497,90.515,32.13,301.29,8653.0,166.0,27.0,5.86,(508),[5640-35],Other/Random,34.15,"5,0,8","56,40,-35"
1498,214.825,52.394,132.14,9794.35,181.125,576.0,27.08,(-56-45-63),[-570],Other/Random,36.22,"-56,-45,-63","-5,7,0"
1499,219.066,46.108,131.11,10431.07,211.265,3843.0,69.95,(121015),[0-32],Other/Random,34.58,"12,10,15","0,-3,2"
1500,213.626,36.796,127.07,10907.4,167.2,135.0,13.11,(251640),[-2-95],Other/Random,35.58,"25,16,40","-2,-9,5"
1501,104.793,42.449,226.48,11187.6,185.286,1701.0,46.54,(829),[28-21-20],Other/Random,34.4,"8,2,9","28,-21,-20"
1502,208.428,27.356,136.39,13057.14,181.095,666.0,29.12,(16936),[-3-155],Other/Random,31.22,"16,9,36","-3,-15,5"
1503,106.247,46.051,225.98,13257.46,180.524,1341.0,41.32,(727),[9-7-7],Other/Random,34.55,"7,2,7","9,-7,-7"
1504,196.332,34.756,180.68,13618.88,168.75,72.0,9.57,(10315),[2-70],Other/Random,19.71,"10,3,15","2,-7,0"
1505,29.728,50.037,319.12,14140.15,199.218,3258.0,64.41,(-7-4-7),[4-70],Other/Random,30.27,"-7,-4,-7","4,-7,0"
1506,187.61,44.198,188.86,16459.01,214.489,9324.0,108.96,(818),[9-36-4],Other/Random,15.26,"8,1,8","9,-36,-4"
1507,184.417,15.193,172.66,16510.48,176.474,513.0,25.56,(207),[0-10],Other/Random,15.47,"2,0,7","0,-1,0"
1508,223.426,47.989,138.61,16952.95,178.274,1017.0,35.98,(161520),[14-6336],Other/Random,33.0,"16,15,20","14,-63,36"
1509,335.377,46.732,33.83,1571.81,187.269,1404.0,42.28,(-9-4-9),[09-4],Other/Random,24.18,"-9,-4,-9","0,9,-4"
1510,311.757,56.633,35.03,2407.5,185.308,936.0,34.52,(889),[45-8],Other/Random,38.67,"8,8,9","4,5,-8"
