grain_id,phi1,Phi,phi2,x,y,area,diameter,hkl,uvw,nearest_component,angle_to_nearest_component_deg,hkl_int,uvw_int,on_Lambda_fiber,Lambda_fiber_deviation_deg,on_Gamma_fiber,Gamma_fiber_deviation_deg,on_Eta_fiber,Eta_fiber_deviation_deg,on_Alpha_fiber,Alpha_fiber_deviation_deg
1823,142.367,47.276,230.15,5944.6,227.081,1116.0,37.7,(111),[10-1],Other/Random,35.69,"1,1,1","1,0,-1",False,47.28,True,9.4,False,34.36,True,10.73
1824,47.701,49.043,332.74,6597.96,259.035,7515.0,97.82,(1-11),[-633527],Other/Random,35.18,"1,-1,1","-63,35,27",False,49.04,True,6.08,False,34.88,False,25.56
1825,317.217,52.901,51.97,8435.28,219.621,261.0,18.23,(-1-11),[101],Other/Random,36.41,"-1,-1,1","1,0,1",False,52.9,True,2.56,False,39.21,True,7.18
1826,197.123,31.285,144.58,10542.86,251.385,7938.0,100.53,(24742),[-3-124],Other/Random,27.73,"24,7,42","-3,-12,4",False,31.28,False,29.75,False,22.39,False,29.93
1827,350.421,10.045,45.16,10732.61,244.508,3294.0,64.76,(001),[110],Rotated Cube {001}<110>,13.76,"0,0,1","1,1,0",True,10.04,False,46.8,False,35.76,True,12.13
1828,158.166,45.615,220.06,11611.5,216.0,72.0,9.57,(-8-3-8),[-2-147],Other/Random,29.01,"-8,-3,-8","-2,-14,7",False,45.62,False,19.9,False,28.61,False,18.92
1829,188.668,38.967,168.72,12006.89,222.507,639.0,28.52,(110),[001],Goss {110}<001>,9.65,"1,1,0","0,0,1",False,38.97,False,30.4,True,7.07,False,37.93
1830,265.818,14.385,83.65,12576.94,230.102,1323.0,41.04,(001),[204-5],Other/Random,17.81,"0,0,1","20,4,-5",True,14.38,False,44.54,False,17.81,False,32.03
1831,48.327,33.246,309.25,13334.3,219.0,306.0,19.74,(-7-6-14),[-904],Other/Random,28.9,"-7,-6,-14","-9,0,4",False,33.25,False,21.61,False,25.25,False,19.99
1832,146.214,47.56,219.81,13775.73,252.33,5886.0,86.57,(111),[1-95],Other/Random,29.14,"1,1,1","1,-9,5",False,47.56,True,11.29,False,28.51,False,17.17
1833,349.555,10.622,32.74,15296.63,235.805,3546.0,67.19,(001),[1845-5],Other/Random,24.67,"0,0,1","18,45,-5",True,10.62,False,46.26,False,22.55,False,23.81
1834,323.419,51.665,51.63,15604.42,234.965,1566.0,44.65,(-1-11),[101],Other/Random,38.48,"-1,-1,1","1,0,1",False,50.96,True,7.4,False,37.98,True,7.14
1835,11.002,17.678,318.08,15704.37,228.434,684.0,29.51,(319),[1628-7],Other/Random,22.57,"3,1,9","16,28,-7",False,17.68,False,40.92,False,31.58,False,19.3
1836,202.234,43.892,133.04,925.54,230.709,927.0,34.36,(642772),[-10-3521],Other/Random,34.59,"64,27,72","-10,-35,21",False,43.89,False,20.27,False,33.79,False,18.92
1837,355.903,43.967,40.45,1274.54,242.268,3060.0,62.42,(-9-1-9),[714-8],Other/Random,37.65,"-9,-1,-9","7,14,-8",False,43.97,False,32.44,False,37.59,False,28.5
1838,200.666,29.33,155.24,3170.85,223.769,351.0,21.14,(5210),[100],Other/Random,21.42,"5,2,10","1,0,0",False,29.33,False,29.8,True,11.9,False,33.18
1839,143.96,23.212,237.63,3488.48,251.574,4500.0,75.69,(-4-3-12),[-8-249],Other/Random,31.6,"-4,-3,-12","-8,-24,9",False,23.21,False,31.95,False,27.17,False,30.18
1840,329.26,51.534,56.13,4052.85,240.808,1638.0,45.67,(-1-11),[101],Other/Random,42.35,"-1,-1,1","1,0,1",False,47.7,True,11.84,False,42.01,True,9.91
1841,31.987,53.52,318.99,5610.99,230.391,576.0,27.08,(1-11),[10-1],Other/Random,32.16,"1,-1,1","1,0,-1",False,47.0,True,10.61,False,32.15,True,13.64
1842,210.065,43.469,131.27,6272.22,254.129,5796.0,85.91,(536),[-4-2415],Other/Random,33.98,"5,3,6","-4,-24,15",False,43.47,False,15.9,False,32.42,False,15.74
1843,165.777,24.73,202.44,7268.14,227.87,1035.0,36.3,(-4-1-9),[100],Other/Random,24.13,"-4,-1,-9","1,0,0",False,24.73,False,35.13,True,11.15,False,36.23
1844,173.851,21.453,188.52,7643.15,222.321,252.0,17.91,(-20-5),[100],Other/Random,21.58,"-2,0,-5","1,0,0",False,21.45,False,39.65,True,3.58,False,41.92
1845,130.818,53.956,223.01,8303.52,230.11,1062.0,36.77,(111),[4021-56],Other/Random,37.39,"1,1,1","40,21,-56",False,52.27,True,3.49,False,38.58,False,19.48
1846,225.091,4.053,153.2,8395.82,229.744,387.0,22.2,(001),[3-10],Other/Random,18.73,"0,0,1","3,-1,0",True,4.05,False,50.68,False,18.44,False,26.71
1847,82.672,45.889,318.21,9423.47,245.258,1746.0,47.15,(818),[-25-3528],Other/Random,43.37,"8,1,8","-25,-35,28",False,44.59,False,30.02,False,47.13,False,29.12
1848,355.263,17.657,38.04,11314.11,231.37,657.0,28.92,(-10-3),[4572-16],Other/Random,21.15,"-1,0,-3","45,72,-16",False,17.66,False,42.34,False,33.55,False,16.85
1849,171.535,43.38,223.74,11801.89,255.079,7857.0,100.02,(-56-9-63),[-5-106],Other/Random,38.14,"-56,-9,-63","-5,-10,6",False,43.38,False,29.52,False,37.95,False,26.7
1850,167.544,33.496,219.53,11928.66,253.632,7398.0,97.05,(-14-3-21),[-2-52],Other/Random,32.83,"-14,-3,-21","-2,-5,2",False,33.5,False,30.54,False,29.82,False,30.42
1851,234.063,7.525,144.27,13009.89,227.686,774.0,31.39,(001),[9-3-1],Other/Random,19.81,"0,0,1","9,-3,-1",True,7.52,False,47.31,False,19.06,False,26.77
1852,26.326,38.683,316.71,13657.87,256.083,7281.0,96.28,(402156),[16-3],Other/Random,29.85,"40,21,56","1,6,-3",False,38.68,False,20.91,False,27.15,False,21.22
1853,12.76,12.021,336.4,13847.93,256.778,4464.0,75.39,(001),[100],Other/Random,16.17,"0,0,1","1,0,0",True,12.02,False,44.89,True,11.42,False,34.91
1854,184.459,21.336,159.06,14042.64,256.645,4842.0,78.52,(205),[-2-71],Other/Random,26.9,"2,0,5","-2,-7,1",False,21.34,False,40.22,False,16.86,False,30.68
1855,341.488,22.157,42.58,14644.62,229.978,819.0,32.29,(-3-1-8),[1435-10],Other/Random,30.39,"-3,-1,-8","14,35,-10",False,22.16,False,35.87,False,26.21,False,27.22
1856,38.564,49.785,327.22,14835.57,236.498,2583.0,57.35,(1-11),[-414-7],Other/Random,29.14,"1,-1,1","-4,14,-7",False,49.78,True,7.1,False,28.92,False,24.32
1857,214.504,48.991,126.3,16782.3,239.247,2403.0,55.31,(-111),[101],Other/Random,38.91,"-1,1,1","1,0,1",False,48.99,True,10.05,False,38.05,True,9.31
1858,13.354,40.206,323.24,16929.33,225.545,594.0,27.5,(25630),[27-3],Other/Random,28.74,"25,6,30","2,7,-3",False,40.21,False,27.17,False,27.74,False,25.97
1859,84.73,12.053,300.78,17248.28,236.22,1557.0,44.52,(001),[-1052],Other/Random,22.89,"0,0,1","-10,5,2",True,12.05,False,45.91,False,27.91,False,21.47
1860,338.664,35.092,45.06,1691.56,242.665,2097.0,51.67,(-8-3-12),[39-4],Other/Random,33.08,"-8,-3,-12","3,9,-4",False,35.09,False,25.53,False,29.69,False,25.58
1861,346.559,8.334,356.15,1955.89,239.28,2025.0,50.78,(001),[-130],Other/Random,19.18,"0,0,1","-1,3,0",True,8.33,False,47.77,False,17.26,False,27.75
1862,161.935,42.937,209.95,3609.65,245.268,3798.0,69.54,(-56-18-63),[-8-7227],Other/Random,21.1,"-56,-18,-63","-8,-72,27",False,42.94,False,23.29,False,20.43,False,25.43
1863,47.468,24.455,320.25,3804.41,248.566,3357.0,65.38,(-7-6-21),[-42712],Other/Random,25.63,"-7,-6,-21","-42,7,12",False,24.45,False,30.32,False,18.44,False,30.91
1864,244.81,14.229,87.03,4083.96,231.04,675.0,29.32,(001),[6335-18],Other/Random,22.01,"0,0,1","63,35,-18",True,14.23,False,41.54,False,31.36,False,21.83
1865,139.766,34.055,243.88,4859.81,249.409,3303.0,64.85,(-9-8-18),[-8-2415],Other/Random,35.27,"-9,-8,-18","-8,-24,15",False,34.05,False,20.94,False,35.26,False,21.1
1866,26.744,29.808,313.93,6854.64,242.549,2097.0,51.67,(214),[1035-14],Other/Random,32.79,"2,1,4","10,35,-14",False,29.81,False,27.57,False,25.74,False,27.12
1867,319.678,53.566,39.92,7305.0,219.0,27.0,5.86,(-1-11),[5-82],Other/Random,33.87,"-1,-1,1","5,-8,2",False,52.16,True,3.97,False,33.76,False,17.65
1868,200.306,40.238,179.89,7348.98,223.339,504.0,25.33,(281035),[3-80],Other/Random,20.77,"28,10,35","3,-8,0",False,40.24,False,23.08,False,20.22,False,24.78
1869,21.835,45.361,318.53,7725.1,254.156,3168.0,63.51,(642772),[318-10],Other/Random,30.16,"64,27,72","3,18,-10",False,45.36,False,19.98,False,29.7,False,18.67
1870,183.167,17.268,184.35,7750.66,234.168,963.0,35.02,(103),[100],Other/Random,18.82,"1,0,3","1,0,0",False,17.27,False,42.95,True,7.43,False,37.7
1871,196.792,27.208,136.07,8852.21,236.474,1026.0,36.14,(7214),[-32-7227],Other/Random,32.45,"7,2,14","-32,-72,27",False,27.21,False,32.6,False,29.8,False,27.85
1872,202.546,34.394,179.75,8950.67,238.031,1440.0,42.82,(528),[2-50],Other/Random,24.71,"5,2,8","2,-5,0",False,34.39,False,25.49,False,22.34,False,22.66
1873,10.237,4.71,24.18,9121.21,249.957,3555.0,67.28,(001),[110],Rotated Cube {001}<110>,11.58,"0,0,1","1,1,0",True,4.71,False,50.91,False,34.39,True,10.83
1874,324.442,57.773,47.7,10694.06,232.971,918.0,34.19,(-1-11),[101],Other/Random,39.02,"-1,-1,1","1,0,1",False,46.51,True,8.41,False,39.02,True,7.36
1875,349.002,13.542,32.08,11038.2,241.484,1692.0,46.41,(001),[38-1],Other/Random,25.02,"0,0,1","3,8,-1",True,13.54,False,43.96,False,21.53,False,25.59
1876,352.972,14.705,11.66,11985.66,226.317,369.0,21.68,(001),[100],Other/Random,15.41,"0,0,1","1,0,0",True,14.7,False,43.79,True,5.17,False,40.83
1877,326.542,39.589,52.18,12284.47,253.141,3123.0,63.06,(-6-4-9),[15-3],Other/Random,35.36,"-6,-4,-9","1,5,-3",False,39.59,False,17.3,False,32.09,False,17.25
1878,47.232,45.828,312.99,13055.74,243.75,2196.0,52.88,(1-11),[-40825],Other/Random,32.46,"1,-1,1","-40,8,25",False,45.83,True,9.07,False,33.16,False,15.64
1879,318.957,57.708,41.17,13123.61,258.743,6903.0,93.75,(-1-11),[7-5-2],Other/Random,37.0,"-1,-1,1","7,-5,-2",False,50.39,True,4.43,False,37.0,False,16.62
1880,188.513,17.767,198.58,14496.46,239.193,2376.0,55.0,(103),[9-18-2],Other/Random,25.17,"1,0,3","9,-18,-2",False,17.77,False,41.4,False,26.81,False,19.52
1881,34.257,49.392,320.99,14592.69,238.62,3051.0,62.33,(1-11),[-19-5],Other/Random,29.54,"1,-1,1","-1,9,-5",False,49.39,True,10.01,False,29.21,False,17.23
1882,180.625,25.673,193.44,14938.1,235.967,2169.0,52.55,(102),[100],Other/Random,23.8,"1,0,2","1,0,0",False,25.67,False,39.36,True,14.01,False,32.68
1883,316.477,9.276,60.09,15079.06,238.891,2070.0,51.34,(001),[27-1],Other/Random,18.97,"0,0,1","2,7,-1",True,9.28,False,45.46,False,18.07,False,29.77
1884,7.373,36.665,324.91,15428.65,239.263,2052.0,51.11,(27436),[25-2],Other/Random,30.99,"27,4,36","2,5,-2",False,36.66,False,31.87,False,29.46,False,30.14
1885,7.553,16.428,316.07,15534.52,233.8,1350.0,41.46,(207),[1-10],Other/Random,18.54,"2,0,7","1,-1,0",False,16.43,False,42.51,False,36.74,True,14.94
1886,145.186,42.093,213.16,15723.34,224.167,324.0,20.31,(111),[5-3012],Other/Random,25.1,"1,1,1","5,-30,12",False,42.09,True,14.73,False,23.21,False,24.62
1887,7.706,37.304,7.83,16068.47,230.077,936.0,34.52,(27436),[100],Other/Random,16.45,"27,4,36","1,0,0",False,37.3,False,31.47,True,14.72,False,31.37
1888,177.824,20.293,199.15,16289.94,236.27,2034.0,50.89,(-30-8),[-16-567],Other/Random,26.4,"-3,0,-8","-16,-56,7",False,20.29,False,41.48,False,17.13,False,29.8
1889,28.359,46.694,320.22,17162.11,234.707,1107.0,37.54,(16918),[02-1],Other/Random,28.3,"16,9,18","0,2,-1",False,46.69,False,15.14,False,27.78,False,17.28
1890,16.793,15.676,335.95,40.7,227.609,207.0,16.23,(18763),[100],Other/Random,17.26,"18,7,63","1,0,0",False,15.68,False,41.38,True,9.03,False,38.98
1891,180.372,25.001,190.33,210.0,220.5,18.0,4.79,(409),[100],Other/Random,22.63,"4,0,9","1,0,0",False,25.0,False,39.75,True,10.67,False,35.48
1892,61.011,18.816,308.58,246.85,233.935,414.0,22.96,(-12-7-42),[-2045],Other/Random,21.1,"-12,-7,-42","-20,4,5",False,18.82,False,36.91,False,18.29,False,31.82
1893,334.435,52.669,44.33,696.58,244.347,1584.0,44.91,(12714),[101],Other/Random,34.09,"12,7,14","1,0,1",False,44.17,False,15.77,False,34.09,True,11.9
1894,164.298,48.026,219.57,809.0,239.111,2520.0,56.64,(561863),[-592],Other/Random,30.99,"56,18,63","-5,9,2",False,44.3,False,23.72,False,30.98,False,19.76
1895,108.269,43.782,224.65,882.92,231.033,819.0,32.29,(561863),[12-9-8],Other/Random,34.63,"56,18,63","12,-9,-8",False,43.78,False,22.87,False,45.18,False,30.28
1896,117.543,52.749,215.66,1120.71,234.221,855.0,32.99,(111),[1012-15],Other/Random,41.99,"1,1,1","10,12,-15",False,45.11,True,14.2,False,46.48,False,28.25
1897,41.43,34.694,303.26,1440.65,242.899,2133.0,52.11,(9818),[318-10],Other/Random,32.43,"9,8,18","3,18,-10",False,34.69,False,20.19,False,29.99,False,18.38
1898,188.724,35.268,146.1,3922.7,228.652,207.0,16.23,(45763),[-3-83],Other/Random,29.38,"45,7,63","-3,-8,3",False,35.27,False,31.63,False,27.19,False,30.88
1899,37.699,29.749,358.98,5697.53,260.676,5589.0,84.36,(439),[110],Other/Random,30.87,"4,3,9","1,1,0",False,29.75,False,25.43,False,36.82,True,8.2
1900,2.015,9.185,345.54,6681.62,262.555,5157.0,81.03,(001),[100],Other/Random,15.46,"0,0,1","1,0,0",True,9.19,False,48.3,True,12.47,False,32.8
1901,7.329,10.91,15.05,11117.64,248.01,1854.0,48.59,(001),[-250],Other/Random,24.87,"0,0,1","-2,5,0",True,10.91,False,46.43,False,22.29,False,23.04
1902,353.82,18.885,32.29,11132.03,227.595,333.0,20.59,(-10-3),[2045-9],Other/Random,26.65,"-1,0,-3","20,45,-9",False,18.89,False,41.22,False,26.51,False,22.52
1903,298.533,10.326,83.1,12965.57,222.857,63.0,8.96,(001),[-5-21],Other/Random,23.94,"0,0,1","-5,-2,1",True,10.33,False,44.9,False,23.73,False,25.5
1904,195.585,43.892,136.23,14731.95,239.188,2493.0,56.34,(32936),[-7-2112],Other/Random,34.35,"32,9,36","-7,-21,12",False,43.89,False,24.61,False,33.95,False,22.23
1905,19.649,23.972,315.49,15680.19,242.868,1224.0,39.48,(317),[615-5],Other/Random,31.21,"3,1,7","6,15,-5",False,23.97,False,34.17,False,27.5,False,27.84
1906,201.005,7.123,115.69,16949.25,219.75,36.0,6.77,(001),[110],Rotated Cube {001}<110>,7.32,"0,0,1","1,1,0",True,7.12,False,48.29,False,43.51,True,6.68
1907,315.044,50.765,45.01,1039.42,230.921,342.0,20.87,(-1-11),[-29-6],Other/Random,36.12,"-1,-1,1","-2,9,-6",False,50.77,True,3.97,False,35.28,False,15.29
1908,173.876,29.712,167.9,1500.0,243.298,1449.0,42.95,(-36-7-63),[18-63-7],Other/Random,23.12,"-36,-7,-63","18,-63,-7",False,29.71,False,35.26,False,17.68,False,28.9
1909,185.101,14.008,194.76,3557.83,254.981,2790.0,59.6,(001),[3-9-1],Other/Random,24.26,"0,0,1","3,-9,-1",True,14.01,False,44.62,False,19.75,False,25.79
1910,210.414,12.049,136.17,4326.32,255.102,3186.0,63.69,(001),[-14-639],Other/Random,18.01,"0,0,1","-14,-63,9",True,12.05,False,43.15,False,15.21,False,33.16
1911,218.573,47.697,125.14,4797.0,229.5,126.0,12.67,(-111),[101],Other/Random,36.71,"-1,1,1","1,0,1",False,47.7,True,8.63,False,37.52,True,8.69
1912,356.117,28.495,46.97,7369.62,228.231,117.0,12.21,(-50-9),[56-3],Other/Random,28.56,"-5,0,-9","5,6,-3",False,28.49,False,36.79,False,43.59,False,21.14
1913,205.105,29.674,135.49,7853.29,244.108,2241.0,53.42,(214),[-16-5621],Other/Random,32.21,"2,1,4","-16,-56,21",False,29.67,False,28.15,False,25.29,False,27.78
1914,161.691,17.628,211.7,8364.47,243.62,1872.0,48.82,(-18-7-63),[-4-183],Other/Random,22.11,"-18,-7,-63","-4,-18,3",False,17.63,False,39.54,False,15.19,False,33.94
1915,136.486,51.435,227.78,8679.1,252.314,3006.0,61.87,(111),[10-1],Other/Random,36.2,"1,1,1","1,0,-1",False,51.44,True,3.51,False,36.37,True,11.81
1916,212.436,34.449,139.16,10126.59,242.617,1341.0,41.32,(322156),[0-52],Other/Random,27.66,"32,21,56","0,-5,2",False,34.45,False,22.04,False,21.91,False,23.42
1917,1.553,32.965,16.88,11077.43,243.974,1386.0,42.01,(203),[-12427],Other/Random,21.72,"2,0,3","-12,42,7",False,32.97,False,36.2,False,18.2,False,30.43
1918,303.897,46.07,47.78,12983.1,238.949,1233.0,39.62,(-1-11),[-312],Other/Random,30.02,"-1,-1,1","-3,1,2",False,46.07,True,12.16,False,36.75,False,19.32
1919,185.233,21.471,217.88,13891.93,239.09,1305.0,40.76,(205),[110],Other/Random,21.55,"2,0,5","1,1,0",False,21.47,False,39.91,False,42.79,True,13.54
1920,67.18,51.447,310.38,16961.04,242.522,1242.0,39.77,(637),[-30-2135],Other/Random,30.83,"6,3,7","-30,-21,35",False,43.88,False,17.99,False,46.46,False,24.72
1921,286.889,48.758,42.34,17054.34,241.611,1944.0,49.75,(-56-18-63),[-36-4045],Other/Random,38.22,"-56,-18,-63","-36,-40,45",False,43.99,False,22.76,False,50.24,False,30.55
1922,180.781,25.076,189.94,180.81,243.854,1233.0,39.62,(409),[100],Other/Random,22.54,"4,0,9","1,0,0",False,25.08,False,39.56,True,10.65,False,35.42
1923,168.588,44.011,202.49,276.58,246.288,1593.0,45.04,(-5-1-5),[-7-6318],Other/Random,16.43,"-5,-1,-5","-7,-63,18",False,44.01,False,27.4,False,16.24,False,29.91
1924,288.328,19.944,97.46,1472.36,243.338,720.0,30.28,(319),[-10-54],Other/Random,27.62,"3,1,9","-10,-5,4",False,19.94,False,37.66,False,32.44,False,26.98
1925,187.279,6.249,130.21,2962.07,233.786,126.0,12.67,(001),[110],Rotated Cube {001}<110>,6.73,"0,0,1","1,1,0",True,6.25,False,49.89,False,42.56,True,5.46
1926,174.584,24.9,166.55,4431.49,241.442,936.0,34.52,(-40-9),[3-9-1],Other/Random,27.06,"-4,0,-9","3,-9,-1",False,24.9,False,37.94,False,18.5,False,27.87
1927,58.244,50.593,321.37,6589.29,227.357,126.0,12.67,(1-11),[-25-2440],Other/Random,38.03,"1,-1,1","-25,-24,40",False,48.93,True,11.3,False,41.57,False,29.53
1928,353.995,31.759,47.39,7645.56,264.763,3645.0,68.12,(-45-8-72),[34-2],Other/Random,31.96,"-45,-8,-72","3,4,-2",False,31.76,False,34.42,False,42.37,False,24.17
1929,151.6,37.256,223.48,8806.21,253.29,3348.0,65.29,(-16-9-24),[-9-6328],Other/Random,29.58,"-16,-9,-24","-9,-63,28",False,37.26,False,21.06,False,26.0,False,21.55
1930,37.985,39.459,309.35,9243.05,254.793,2610.0,57.65,(436),[763-36],Other/Random,33.82,"4,3,6","7,63,-36",False,39.46,False,16.1,False,29.87,False,16.12
1931,354.177,13.761,36.63,10779.36,249.699,1854.0,48.59,(001),[2442-7],Other/Random,19.74,"0,0,1","24,42,-7",True,13.76,False,44.66,False,31.0,False,17.02
1932,26.985,30.904,306.94,11694.5,257.677,3339.0,65.2,(351863),[410-5],Other/Random,36.12,"35,18,63","4,10,-5",False,30.9,False,26.6,False,32.14,False,27.25
1933,342.069,3.659,339.47,12497.8,230.6,135.0,13.11,(001),[110],Rotated Cube {001}<110>,7.49,"0,0,1","1,1,0",True,3.66,False,51.5,False,38.44,True,6.7
1934,37.702,38.969,309.22,12827.7,237.039,693.0,29.7,(548),[19-5],Other/Random,33.82,"5,4,8","1,9,-5",False,38.97,False,16.62,False,29.7,False,16.52
1935,14.383,6.289,7.11,13335.0,236.442,387.0,22.2,(001),[-250],Other/Random,22.38,"0,0,1","-2,5,0",True,6.29,False,49.39,False,21.46,False,23.56
1936,182.606,24.226,208.21,739.5,246.702,1692.0,46.41,(409),[5-9-2],Other/Random,28.02,"4,0,9","5,-9,-2",False,24.23,False,39.29,False,30.6,False,19.7
1937,119.182,48.234,235.23,1169.6,246.917,2268.0,53.74,(111),[10-1],Other/Random,25.74,"1,1,1","1,0,-1",False,48.23,True,13.95,False,40.91,True,14.61
1938,27.167,40.425,313.1,2407.37,244.899,711.0,30.09,(15820),[29-5],Other/Random,32.64,"15,8,20","2,9,-5",False,40.42,False,19.35,False,30.49,False,19.25
1939,337.359,44.502,34.31,3528.75,231.45,180.0,15.14,(-64-27-72),[763-27],Other/Random,24.06,"-64,-27,-72","7,63,-27",False,44.5,False,19.77,False,23.49,False,21.9
1940,191.797,31.508,134.28,3977.54,257.205,2106.0,51.78,(24540),[-5-94],Other/Random,33.35,"24,5,40","-5,-9,4",False,31.51,False,31.87,False,36.08,False,26.74
1941,54.6,2.075,288.85,4176.19,256.477,2979.0,61.59,(001),[-7-20],Other/Random,16.68,"0,0,1","-7,-2,0",True,2.07,False,52.69,False,16.65,False,28.52
1942,62.108,40.291,278.21,5639.24,259.735,2070.0,51.34,(-15-8-20),[10-1],Other/Random,23.01,"-15,-8,-20","1,0,-1",False,40.29,False,19.09,False,42.77,True,13.68
1943,207.269,47.987,132.81,6132.81,262.307,4257.0,73.62,(212),[101],Other/Random,34.42,"2,1,2","1,0,1",False,47.99,False,15.37,False,34.0,True,13.68
1944,170.975,13.49,226.95,6192.72,255.03,1809.0,47.99,(001),[110],Other/Random,15.23,"0,0,1","1,1,0",True,13.49,False,44.31,False,38.22,True,12.56
1945,15.502,21.394,315.74,7320.71,235.418,495.0,25.1,(27872),[714-4],Other/Random,26.8,"27,8,72","7,14,-4",False,21.39,False,37.17,False,30.25,False,23.33
1946,222.783,36.841,130.04,8257.5,264.348,4428.0,75.09,(10918),[0-21],Other/Random,31.54,"10,9,18","0,-2,1",False,36.84,False,17.96,False,27.34,False,17.69
1947,238.514,50.121,117.7,8548.31,253.614,3195.0,63.78,(-111),[101],Other/Random,24.41,"-1,1,1","1,0,1",False,49.12,True,11.65,False,43.37,True,6.05
1948,199.708,43.365,168.91,9455.96,250.236,1485.0,43.48,(110),[001],Goss {110}<001>,14.14,"1,1,0","0,0,1",False,43.36,False,22.08,True,13.83,False,34.16
1949,145.002,45.524,221.81,9797.87,233.87,207.0,16.23,(111),[0-95],Other/Random,29.77,"1,1,1","0,-9,5",False,45.52,True,11.97,False,28.54,False,16.76
1950,211.788,31.863,145.37,10381.87,256.118,1836.0,48.35,(539),[0-31],Other/Random,25.15,"5,3,9","0,-3,1",False,31.86,False,24.5,False,17.51,False,27.57
1951,3.747,17.58,13.92,11335.05,235.304,207.0,16.23,(103),[-18637],Other/Random,24.87,"1,0,3","-18,63,7",False,17.58,False,42.63,False,17.53,False,28.24
1952,195.021,19.226,121.27,11528.29,256.409,2970.0,61.49,(319),[-40-4518],Other/Random,19.27,"3,1,9","-40,-45,18",False,19.23,False,38.92,False,44.72,False,16.57
1953,33.521,51.292,325.43,12525.72,250.341,2556.0,57.05,(1-11),[3-61],Other/Random,28.11,"1,-1,1","3,-6,1",False,49.42,True,9.79,False,28.06,False,20.44
1954,34.205,47.706,323.12,13212.28,249.042,1953.0,49.87,(1-11),[-18-4],Other/Random,27.83,"1,-1,1","-1,8,-4",False,47.71,True,10.95,False,27.31,False,19.57
1955,44.441,43.42,323.58,13447.5,236.679,252.0,17.91,(1-11),[-1863-28],Other/Random,30.84,"1,-1,1","-18,63,-28",False,43.42,True,11.32,False,28.78,False,24.73
1956,303.398,1.188,90.23,14165.22,248.83,1269.0,40.2,(001),[110],Rotated Cube {001}<110>,11.43,"0,0,1","1,1,0",True,1.19,False,53.57,False,33.65,True,11.43
1957,185.848,38.601,199.12,15234.23,244.047,954.0,34.85,(36545),[27-72-16],Other/Random,24.64,"36,5,45","27,-72,-16",False,38.6,False,32.2,False,23.96,False,26.58
1958,157.777,43.025,218.77,15252.0,230.4,45.0,7.57,(-18-7-21),[-2-147],Other/Random,27.43,"-18,-7,-21","-2,-14,7",False,43.02,False,20.65,False,26.51,False,20.79
1959,10.292,20.368,3.05,16187.46,232.091,99.0,11.23,(27872),[100],Other/Random,24.31,"27,8,72","1,0,0",False,20.37,False,39.21,True,13.19,False,31.86
1960,35.397,47.484,325.09,17186.05,243.711,873.0,33.34,(1-11),[-16-3],Other/Random,27.35,"1,-1,1","-1,6,-3",False,47.48,True,10.4,False,26.81,False,21.66
1961,185.753,15.997,186.9,216.48,248.661,1116.0,37.7,(207),[100],Other/Random,20.37,"2,0,7","1,0,0",False,16.0,False,43.18,True,12.53,False,32.66
1962,327.968,48.252,52.8,855.92,251.143,1323.0,41.04,(-1-11),[101],Other/Random,38.24,"-1,-1,1","1,0,1",False,48.25,True,12.02,False,37.45,True,11.02
1963,349.89,15.622,349.68,2540.44,248.531,1152.0,38.3,(-20-7),[-380],Other/Random,25.67,"-2,0,-7","-3,8,0",False,15.62,False,42.58,False,20.24,False,25.09
